Company,TypeName,Cpu,Ram,Gpu,OpSys,Weight,Price,Touchscreen,IPS,ppi,SSD,HDD
Acer,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,2.4,29783.52,0,0,100.45466986113651,0,500
Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.44,51148.8,0,1,157.3505121487356,256,0
Lenovo,Notebook,Intel Core i7 7500U 2.7GHz,4.0,Intel HD Graphics 620,Windows 10,1.85,41505.12,0,0,141.21199808219862,0,1000
HP,Workstation,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia Quadro M2200,Windows 10,2.6,128884.32,0,0,141.21199808219862,256,0
Dell,2 in 1 Convertible,Intel Core i5 8250U 1.6GHz,8.0,Intel UHD Graphics 620,Windows 10,1.55,35111.52,1,0,165.6321180513006,0,1000
MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1060,Windows 10,1.8,111593.8944,0,0,141.21199808219862,256,1000
Acer,Notebook,Intel Core i3 6006U 2GHz,4.0,Intel HD Graphics 520,Windows 10,2.4,21887.424,0,0,100.45466986113651,0,500
Dell,Notebook,Intel Core i7 7500U 2.7GHz,8.0,Nvidia GeForce 940MX,Windows 10,2.0,64308.96,0,0,141.21199808219862,128,1000
Dell,Notebook,Intel Core i3 6006U 2GHz,8.0,Intel HD Graphics 520,Windows 10,2.0,35431.2,0,0,100.45466986113651,256,0
Toshiba,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.25,81784.8,1,1,165.6321180513006,256,0
Lenovo,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.7,53226.72,1,0,165.6321180513006,256,0
Lenovo,Workstation,Intel Core i7 7600U 2.8GHz,16.0,Nvidia Quadro M520M,Windows 10,2.5,175770.72,0,1,282.42399616439724,1000,0
Acer,Notebook,Intel Celeron Dual Core N3060 1.6GHz,2.0,Intel HD Graphics 400,Chrome OS,1.68,17582.4,0,0,100.45466986113651,0,0
Samsung,Ultrabook,Intel Core i7 7500U 2.7GHz,16.0,Intel HD Graphics 620,Windows 10,0.81,87858.72,0,0,141.21199808219862,256,0
Dell,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.6,60031.1088,0,0,100.45466986113651,256,0
HP,Workstation,Intel Xeon E3-1535M v5 2.9GHz,16.0,Nvidia Quadro M2000M,Windows 7,3.0,233845.92,0,1,157.3505121487356,256,0
Lenovo,Netbook,Intel Celeron Dual Core N3060 1.6GHz,4.0,Intel HD Graphics 400,Windows 10,1.4,25308.0,1,0,100.45466986113651,128,0
HP,Notebook,Intel Core i5 6300U 2.4GHz,8.0,Intel HD Graphics 520,Windows 10,1.84,101232.0,0,0,141.21199808219862,256,0
Asus,Notebook,Intel Core i5 6300HQ 2.3GHz,4.0,Nvidia GeForce GTX 950M,No OS,2.45,30849.12,0,0,100.45466986113651,0,1000
Asus,Notebook,Intel Core i7 7500U 2.7GHz,4.0,Intel HD Graphics 620,Windows 10,2.37,45282.672,0,0,100.45466986113651,256,0
Lenovo,2 in 1 Convertible,Intel Core i5 6260U 1.8GHz,8.0,Intel HD Graphics 540,Windows 10,1.3,63882.72,1,1,276.053530085501,256,0
HP,Notebook,Intel Core i5 7300HQ 2.5GHz,8.0,Nvidia GeForce GTX 1050,Windows 10,2.2,58554.72,0,1,157.3505121487356,128,1000
HP,Workstation,Intel Core i7 6700HQ 2.6GHz,8.0,Nvidia Quadro M1000M,Windows 7,2.59,83170.08,0,0,141.21199808219862,256,0
Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1070,Windows 10,4.42,152859.7872,0,1,282.42399616439724,256,1000
Acer,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,2.1,31914.72,0,0,100.45466986113651,256,0
Lenovo,Gaming,Intel Core i7 7700HQ 2.8GHz,8.0,Nvidia GeForce GTX 1050,Windows 10,2.5,55837.44,0,1,157.3505121487356,128,1000
Dell,Ultrabook,Intel Core i7 7600U 2.8GHz,16.0,Intel HD Graphics 620,Windows 10,1.18,99047.52,0,0,141.21199808219862,256,0
Google,Ultrabook,Intel Core i5 7Y57 1.2GHz,8.0,Intel HD Graphics 615,Chrome OS,1.1,83063.52,1,0,234.50740003017813,256,0
Asus,Ultrabook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.2,60153.12,0,1,276.053530085501,256,0
Dell,Notebook,Intel Core i3 6006U 2GHz,4.0,Intel HD Graphics 520,Windows 10,1.65,45234.72,0,0,100.45466986113651,0,500
Acer,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,1.6,34898.4,0,0,100.45466986113651,128,0
Asus,Notebook,Intel Pentium Quad Core N4200 1.1GHz,4.0,Nvidia GeForce 920MX,Windows 10,2.8,25059.7152,0,0,100.45466986113651,0,1000
Dell,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 960M,Windows 10,2.72,58554.72,1,1,282.42399616439724,128,1000
Samsung,Ultrabook,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,1.31,85194.72,1,0,165.6321180513006,256,0
Acer,Notebook,Intel Pentium Quad Core N4200 1.1GHz,4.0,Intel HD Graphics 505,Linux,2.1,15877.44,0,0,100.45466986113651,0,1000
Dell,Notebook,Intel Core i7 7500U 2.7GHz,16.0,AMD Radeon R7 M445,Windows 10,2.3,62938.0656,0,0,141.21199808219862,0,0
Samsung,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,16.0,AMD Radeon 540,Windows 10,1.71,95850.72,1,0,165.6321180513006,256,0
Toshiba,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,1.75,54345.6,0,1,111.93520355955211,128,0
Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,8.0,Nvidia GeForce GTX 1050,Windows 10,2.62,58554.72,0,0,141.21199808219862,0,1000
Asus,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,12.0,Nvidia GeForce 940MX,Windows 10,2.3,44701.92,1,0,165.6321180513006,0,2000
Lenovo,Notebook,Intel Core i7 6820HQ 2.7GHz,16.0,Nvidia Quadro M2000M,Windows 7,2.5,126273.6,0,0,282.42399616439724,512,0
Acer,Notebook,Intel Core i3 7100U 2.4GHz,4.0,Intel HD Graphics 620,Windows 10,1.8,33886.08,0,1,157.3505121487356,128,0
Razer,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1060,Windows 10,1.95,154458.72,0,0,141.21199808219862,512,0
Asus,Notebook,Intel Pentium Dual Core N4200 1.1GHz,8.0,Intel HD Graphics 505,Windows 10,2.0,31003.632,0,0,141.21199808219862,128,0
Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,32.0,Nvidia GeForce GTX 1070M,Windows 10,4.42,191211.264,0,1,157.3505121487356,1000,1000
Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 1070,Windows 10,4.3,125208.0,0,1,157.3505121487356,256,1000
Toshiba,Ultrabook,Intel Core i7 6600U 2.6GHz,16.0,Nvidia GeForce 930M,Windows 10,1.47,93985.92,0,1,157.3505121487356,512,0
Lenovo,Notebook,Intel Celeron Quad Core N3710 1.6GHz,8.0,Intel HD Graphics 405,No OS,2.2,17529.12,0,0,100.45466986113651,0,1000
Lenovo,Ultrabook,Intel Core i7 7500U 2.7GHz,16.0,Intel HD Graphics 620,Windows 10,1.7,122490.72,0,0,141.21199808219862,512,0
MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1060,Windows 10,1.6,100752.48,0,1,157.3505121487356,256,1000
MSI,Gaming,Intel Core i5 7300HQ 2.5GHz,8.0,Nvidia GeForce GTX 1050,Windows 10,2.2,58021.92,0,0,141.21199808219862,128,1000
Lenovo,Gaming,Intel Core i7 7700HQ 2.8GHz,4.0,Nvidia GeForce GTX 1050,Windows 10,2.4,53226.72,0,1,157.3505121487356,0,1000
Acer,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1060,Windows 10,4.2,122490.72,0,1,157.3505121487356,256,1000
Dell,Gaming,Intel Core i5 7300HQ 2.5GHz,8.0,Nvidia GeForce GTX 1050,Windows 10,2.62,52480.8,0,0,141.21199808219862,256,0
Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,8.0,Nvidia GeForce GTX1060,Windows 10,2.24,71341.92,0,0,141.21199808219862,128,1000
Vero,Notebook,Intel Celeron Dual Core N3350 1.1GHz,4.0,Intel HD Graphics 500,Windows 10,1.22,10810.512,0,0,141.21199808219862,0,0
Lenovo,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,1.37,104961.6,1,1,165.6321180513006,512,0
Lenovo,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8.0,AMD Radeon R7 M460,Windows 10,2.08,51095.52,1,0,165.6321180513006,256,0
Apple,Ultrabook,Intel Core M 1.2GHz,8.0,Intel HD Graphics 5300,Mac OS X,0.92,62071.2,0,1,226.41554716935852,0,0
Lenovo,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.42,124142.4,1,1,209.8006828649808,256,0
Asus,Notebook,Intel Celeron Dual Core N3350 1.1GHz,4.0,Intel HD Graphics 500,Windows 10,1.63,15930.72,0,0,100.45466986113651,0,0
Dell,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.95,43156.8,0,0,100.45466986113651,128,0
Lenovo,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,1.38,71874.72,1,1,165.6321180513006,256,0
Dell,Notebook,Intel Core i3 6006U 2GHz,8.0,AMD Radeon R5 M420X,Windows 10,2.0,39373.92,0,0,141.21199808219862,256,0
HP,Workstation,Intel Core i7 7700HQ 2.8GHz,8.0,Nvidia Quadro M2200,Windows 10,3.14,110017.872,0,0,141.21199808219862,256,0
Asus,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,2.37,58554.72,0,0,141.21199808219862,256,0
Dell,Ultrabook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.29,79866.72,0,0,141.21199808219862,256,0
Dell,Notebook,Intel Core i5 7300HQ 2.5GHz,8.0,Nvidia GeForce GTX 1050,Windows 10,2.06,93186.72,1,0,282.42399616439724,256,0
Dell,Netbook,Intel Pentium Quad Core N4200 1.1GHz,4.0,Intel HD Graphics 505,Windows 10,1.63,39640.32,0,0,100.45466986113651,128,0
HP,Netbook,Intel Core i5 7300U 2.6GHz,8.0,Intel HD Graphics 620,Windows 10,1.26,74005.92,0,0,100.45466986113651,256,0
Toshiba,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,2.1,41558.4,0,0,100.45466986113651,0,500
HP,Notebook,AMD A12-Series 9700P 2.5GHz,8.0,AMD Radeon R7 Graphics,Windows 10,2.04,33513.12,0,0,100.45466986113651,0,2000
Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,89457.12,0,0,282.42399616439724,512,0
Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Nvidia GeForce 920M,Windows 10,2.4,32447.52,0,0,141.21199808219862,0,1000
HP,Gaming,Intel Core i7 7700HQ 2.8GHz,12.0,AMD Radeon RX 580,Windows 10,3.74,93186.72,0,1,157.3505121487356,0,1000
MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1070,Windows 10,2.9,128671.2,0,0,141.21199808219862,512,1000
Samsung,Ultrabook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,0.81,79866.72,0,0,141.21199808219862,256,0
Dell,Notebook,Intel Core i7 7500U 2.7GHz,8.0,Nvidia GeForce GT 940MX,Windows 10,1.98,51202.08,0,0,141.21199808219862,0,1000
Dell,Notebook,Intel Core i5 7200U 2.5GHz,8.0,AMD Radeon R5 M420,Windows 10,2.18,42081.0768,0,0,141.21199808219862,256,0
Lenovo,Ultrabook,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,1.32,99047.52,0,0,141.21199808219862,256,0
Razer,Ultrabook,Intel Core i7 7500U 2.5GHz,16.0,Intel HD Graphics 620,Windows 10,1.29,95850.72,1,1,352.4651472131677,512,0
HP,Netbook,Intel Celeron Dual Core N3060 1.6GHz,4.0,Intel HD Graphics 400,Chrome OS,1.23,20512.8,0,0,100.45466986113651,0,0
Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1060,Windows 10,4.36,133467.4656,0,1,157.3505121487356,128,1000
Dell,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,1.76,40226.4,0,0,100.45466986113651,0,500
Lenovo,Notebook,Intel Core i3 6006U 2GHz,4.0,Intel HD Graphics 520,Windows 10,2.1,26101.872,0,0,100.45466986113651,0,500
Toshiba,Ultrabook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,1.25,58075.2,0,0,100.45466986113651,128,0
Lenovo,Ultrabook,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,1.13,133146.72,0,1,157.3505121487356,512,0
MSI,Gaming,Intel Core i5 7300HQ 2.5GHz,8.0,Nvidia GeForce GTX 1050,Windows 10,2.4,63882.72,0,0,141.21199808219862,256,0
Lenovo,Ultrabook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.13,99900.0,0,1,157.3505121487356,0,0
Toshiba,Notebook,Intel Pentium Dual Core 4405U 2.1GHz,4.0,Intel HD Graphics 510,Windows 10,1.75,26586.72,0,0,100.45466986113651,128,0
Asus,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.1,72354.24,1,0,165.6321180513006,256,0
Dell,Notebook,Intel Core i3 6006U 2GHz,4.0,Intel HD Graphics 520,Windows 10,1.76,31168.8,0,0,100.45466986113651,0,500
Acer,Netbook,Intel Celeron Dual Core N3060 1.6GHz,4.0,Intel HD Graphics 400,Chrome OS,1.35,18914.4,0,1,111.93520355955211,0,0
Acer,Notebook,Intel Core i3 7100U 2.4GHz,8.0,Intel HD Graphics 620,Windows 10,1.5,32980.32,0,1,157.3505121487356,128,0
Razer,Gaming,Intel Core i7 7820HK 2.9GHz,32.0,Nvidia GeForce GTX 1080,Windows 10,3.49,292986.72,1,0,282.42399616439724,512,0
Lenovo,Ultrabook,Intel Core i7 6600U 2.6GHz,16.0,Intel HD Graphics 520,Windows 10,1.1,111834.72,0,1,209.8006828649808,512,0
Asus,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Nvidia GeForce 920,Linux,2.1,27652.32,0,0,141.21199808219862,0,1000
Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 10,1.7,63190.08,0,0,141.21199808219862,256,0
Lenovo,Notebook,Intel Core i5 7300U 2.6GHz,8.0,Intel HD Graphics 620,Windows 10,1.32,87912.0,0,1,157.3505121487356,256,0
Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1070,Windows 10,3.21,147832.2864,0,0,141.21199808219862,256,1000
Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1070,Windows 10,2.9,128884.32,0,0,141.21199808219862,256,1000
Toshiba,Notebook,Intel Core i3 7100U 2.4GHz,4.0,Intel HD Graphics 620,Windows 10,2.0,35644.32,0,0,100.45466986113651,0,500
Lenovo,Notebook,Intel Celeron Quad Core N3160 1.6GHz,4.0,Intel HD Graphics 400,Chrome OS,1.5,17316.0,0,0,100.45466986113651,0,0
Asus,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,2.3,31435.2,0,0,141.21199808219862,0,128
Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 1060,Windows 10,2.73,95850.72,0,0,141.21199808219862,512,1000
Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,32.0,Nvidia GeForce GTX 1070,Windows 10,4.42,163723.5792,0,1,157.3505121487356,512,1000
HP,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Nvidia GeForce 930MX,Windows 10,2.63,48484.8,0,0,106.11306214269258,0,1000
Dell,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,2.18,38041.3872,0,0,100.45466986113651,128,0
HP,Ultrabook,Intel Core i7 6500U 2.5GHz,8.0,Intel HD Graphics 520,Windows 7,1.54,99633.6,0,0,141.21199808219862,512,0
Dell,Notebook,Intel Core i7 7500U 2.7GHz,4.0,AMD Radeon R5 M420,Windows 10,2.18,39373.92,0,0,141.21199808219862,256,0
HP,2 in 1 Convertible,Intel Celeron Dual Core N3350 1.1GHz,4.0,Intel HD Graphics 500,Chrome OS,1.4,32767.2,1,0,100.45466986113651,0,0
Asus,Ultrabook,Intel Core i5 6200U 2.3GHz,8.0,Nvidia GeForce 940M,Windows 10,1.45,54665.28,0,1,157.3505121487356,512,0
HP,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.28,121318.56,1,0,165.6321180513006,256,0
HP,Ultrabook,Intel Core i7 6500U 2.5GHz,8.0,Intel HD Graphics 520,Windows 10,1.54,78215.04,0,0,141.21199808219862,512,0
HP,Notebook,Intel Celeron Dual Core N3060 1.6GHz,4.0,Intel HD Graphics 400,No OS,1.86,15930.72,0,0,100.45466986113651,128,0
Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1060,Windows 10,2.1,101178.72,0,0,141.21199808219862,128,1000
Dell,Notebook,Intel Core i7 7500U 2.7GHz,8.0,AMD Radeon R7 M445,Linux,2.83,46087.2,0,0,141.21199808219862,0,1000
Lenovo,Ultrabook,Intel Core i7 7700HQ 2.8GHz,8.0,Nvidia GeForce GT 940MX,Windows 10,1.96,101391.84,0,1,157.3505121487356,256,0
Asus,Notebook,Intel Core i7 7500U 2.7GHz,8.0,Nvidia GeForce GTX 930MX,Windows 10,2.3,41931.36,0,1,157.3505121487356,256,0
Dell,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.9,50349.6,0,0,141.21199808219862,128,0
Asus,Notebook,Intel Pentium Quad Core N4200 1.1GHz,4.0,Intel HD Graphics 505,Windows 10,2.0,23922.72,0,0,100.45466986113651,0,1000
HP,2 in 1 Convertible,Intel Core i7 7600U 2.8GHz,8.0,Intel HD Graphics 620,Windows 10,1.28,136343.52,1,0,165.6321180513006,256,0
Dell,Notebook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 10,1.62,34578.72,1,0,165.6321180513006,0,1000
Lenovo,Notebook,Intel Core i3 6006U 2.0GHz,4.0,Intel HD Graphics 520,No OS,2.2,24988.32,0,0,141.21199808219862,0,1000
Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,2.3,45323.1648,0,1,157.3505121487356,0,1000
HP,Notebook,Intel Core i5 7300U 2.6GHz,8.0,AMD Radeon R7 M465,Windows 10,1.84,71874.72,0,0,141.21199808219862,256,0
Toshiba,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,1.05,68464.8,0,0,141.21199808219862,128,0
Lenovo,Gaming,Intel Core i5 7300HQ 2.5GHz,8.0,Nvidia GeForce GTX 1050,No OS,2.5,54185.76,0,1,157.3505121487356,0,1000
Dell,Ultrabook,Intel Core i7 7660U 2.5GHz,16.0,Intel Iris Plus Graphics 640,Windows 10,1.29,119347.2,1,0,276.053530085501,512,0
HP,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,2.07,48484.8,0,0,141.21199808219862,0,500
Toshiba,Ultrabook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 10,1.2,58341.6,0,0,100.45466986113651,256,0
Lenovo,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,1.37,103896.0,1,1,165.6321180513006,256,0
Acer,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.56,48058.56,0,1,157.3505121487356,256,0
Dell,Workstation,Intel Core i7 7700HQ 2.8GHz,8.0,Nvidia Quadro M620,Windows 10,2.23,94731.84,0,0,141.21199808219862,0,1000
Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,2.38,56210.4,0,0,100.45466986113651,0,500
Lenovo,Notebook,Intel Core i3 6006U 2GHz,4.0,AMD Radeon R5 M430,No OS,2.2,25521.12,0,0,141.21199808219862,0,1000
Toshiba,Notebook,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,2.0,73952.64,0,1,157.3505121487356,256,0
Lenovo,Notebook,Intel Core i3 7100U 2.4GHz,4.0,Intel HD Graphics 620,Windows 10,1.44,39160.8,0,1,157.3505121487356,180,0
Samsung,Ultrabook,Intel Core i7 7500U 2.7GHz,16.0,Nvidia GeForce 940MX,Windows 10,1.23,98514.72,0,0,141.21199808219862,256,0
Dell,Ultrabook,Intel Core i7 7600U 2.8GHz,8.0,Intel HD Graphics 620,Windows 10,1.6,90043.2,0,0,141.21199808219862,256,0
Asus,Notebook,Intel Pentium Quad Core N4200 1.1GHz,4.0,Intel HD Graphics 505,Linux,2.0,21258.1872,0,0,100.45466986113651,0,1000
Xiaomi,Ultrabook,Intel Core i5 6200U 2.3GHz,8.0,Nvidia GeForce 940MX,Windows 10,1.28,49816.8,0,1,157.3505121487356,256,0
Dell,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Nvidia GeForce 940MX,Windows 10,2.18,48618.0,0,0,141.21199808219862,128,1000
HP,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,2.04,44701.92,0,0,141.21199808219862,256,0
HP,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,1.28,90576.0,1,0,165.6321180513006,256,0
HP,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,2.3,36486.144,1,0,100.45466986113651,0,500
Asus,Notebook,Intel Celeron Dual Core N3350 1.1GHz,4.0,Intel HD Graphics 500,Windows 10,1.65,18541.44,0,0,100.45466986113651,0,0
Lenovo,Notebook,Intel Core i7 6500U 2.5GHz,8.0,Nvidia GeForce 940MX,Windows 10,2.2,35644.32,0,1,157.3505121487356,0,1000
Dell,Notebook,Intel Pentium Quad Core N3710 1.6GHz,4.0,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,100.45466986113651,0,500
HP,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,1.28,95850.72,1,0,165.6321180513006,256,0
Dell,Notebook,Intel Core i3 6006U 2.0GHz,4.0,AMD Radeon R5 M420X,Linux,2.18,24279.696,0,0,100.45466986113651,0,1000
Asus,Gaming,Intel Core i5 7300HQ 2.5GHz,12.0,Nvidia GeForce GTX 1050,Windows 10,2.2,72988.272,0,0,141.21199808219862,128,1000
Acer,Netbook,Intel Celeron Dual Core N3060 1.6GHz,4.0,Intel HD Graphics 400,Chrome OS,1.25,15824.16,0,1,111.93520355955211,0,0
Lenovo,Notebook,AMD A4-Series 7210 2.2GHz,4.0,AMD Radeon R3,Windows 10,2.8,20193.12,0,0,106.11306214269258,0,500
HP,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,1.95,67399.2,0,0,141.21199808219862,128,0
HP,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,16.0,Intel HD Graphics 620,Windows 10,1.42,74538.72,1,0,276.053530085501,256,0
Samsung,Ultrabook,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,1.17,90522.72,0,0,141.21199808219862,256,0
Lenovo,Ultrabook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.32,95850.72,0,1,157.3505121487356,256,0
MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 1060,Windows 10,2.43,141138.72,0,1,282.42399616439724,512,2000
Toshiba,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.05,78588.0,0,0,141.21199808219862,256,0
Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,8.0,Nvidia GeForce GTX 1050Ti,Linux,2.62,49497.12,0,0,141.21199808219862,0,1000
HP,Notebook,Intel Core i7 7500U 2.7GHz,8.0,Nvidia GeForce 930MX,Windows 10,2.04,47952.0,0,0,141.21199808219862,0,1000
Dell,Notebook,Intel Core i3 6006U 2.0GHz,4.0,AMD Radeon R5 M420X,Windows 10,2.18,32713.92,0,0,100.45466986113651,0,1000
Dell,Notebook,Intel Core i5 7300U 2.6GHz,8.0,Intel HD Graphics 620,Windows 10,1.9,49816.8,0,0,141.21199808219862,0,500
Dell,2 in 1 Convertible,Intel Core i7 7Y75 1.3GHz,8.0,Intel HD Graphics 615,Windows 10,1.24,107257.968,1,0,276.053530085501,512,0
Asus,Gaming,Intel Core i7 6820HK 2.7GHz,32.0,Nvidia GeForce GTX 980M,Windows 10,3.58,68145.12,0,1,157.3505121487356,512,0
Dell,2 in 1 Convertible,Intel Core i7 7Y75 1.3GHz,16.0,Intel HD Graphics 615,Windows 10,1.22,87858.72,1,0,165.6321180513006,256,0
Lenovo,Ultrabook,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,1.13,109170.72,0,1,157.3505121487356,0,0
Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.95,104588.1072,0,1,157.3505121487356,512,0
LG,Ultrabook,Intel Core i7 7500U 2.7GHz,16.0,Intel HD Graphics 620,Windows 10,1.08,111834.72,1,1,165.6321180513006,512,0
HP,Netbook,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,1.26,79014.24,0,0,141.21199808219862,512,0
Acer,Notebook,Intel Celeron Dual Core 3205U 1.5GHz,4.0,Intel HD Graphics,Chrome OS,2.2,19127.52,0,1,157.3505121487356,0,0
Lenovo,Notebook,Intel Core i5 6300HQ 2.3GHz,8.0,Nvidia GeForce GTX 960M,Windows 10,2.6,42037.92,0,1,157.3505121487356,128,1000
LG,Ultrabook,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,0.98,101178.72,1,1,165.6321180513006,512,0
Dell,Notebook,Intel Core i5 7440HQ 2.8GHz,8.0,Intel HD Graphics 620,Windows 10,1.6,64202.4,0,0,141.21199808219862,256,0
HP,Ultrabook,Intel Core M 6Y75 1.2GHz,8.0,Intel HD Graphics 515,Windows 10,1.09,165168.0,1,0,282.42399616439724,240,0
Lenovo,Notebook,Intel Core i7 7500U 2.7GHz,6.0,Nvidia GeForce 940MX,Windows 10,2.2,42037.92,0,0,141.21199808219862,256,0
